TILL_RECEIPT_NUMBER,sales,cost,quantity,grocery,dairy,produce,meat,frozen,deli,hba,horticulture,bread,CU_GENDER,CU_AGE_RANGE
130501,15.05,5.45,5,6.07,0,0,0,0,0,0,0,3.99,F,60+
130502,14.93,10.08,6,0,1.99,4.15,0,3.69,5,0,0,0,F,60+
130504,4.99,0.54,3,2,0,0,0,0,0,0,0,2.99,F,40-49
130505,14.88,13.32,4,0,1.79,2.5,7.1,3.49,0,0,0,0,M,50-59
130507,45.53,30.26,10,8.49,0,0,0,3.69,7.4,0,12.98,0,F,60+
130508,64.74,53.96,13,18.71,0,11.43,19.86,0,0,0,0,6,F,30-39
130511,80.2,53.26,16,19.94,25.41,24.97,0,0,0,0,9.88,0,F,40-49
130515,1.39,0.9,1,1.39,0,0,0,0,0,0,0,0,F,40-49
130518,204.63,107.69,20,14.95,10.29,17.89,121.35,0,0,16.97,0,0,F,40-49
130519,58.87,35.92,13,15.47,5.49,12.97,0,0,0,13.98,0,0,M,40-49
130521,126.84,84.09,26,48.99,21.74,20.82,30.68,0,0,0,0,4.29,F,30-39
130522,103.3,63.04,29,19.05,10.41,8.39,25,0,0,5.48,24.98,4,F,20-29
130524,57.59,43.17,15,19.23,11.57,0,20.32,0,5.15,0,0,0,F,40-49
130529,5.31,6.55,3,0,4.99,0,0,0,0,0,0,0,F,30-39
130530,25.11,19.75,10,3.99,7.68,0.97,8.85,0,3,0,0,0,F,60+
130531,46.94,31.18,10,0,15.27,0,6,0,3.88,0,0,3.99,F,30-39
130532,92.54,51.77,21,27.51,4.49,6.02,0,23.96,7.08,0,0,0,F,20-29
130534,40.08,53.46,11,27.96,0,1.92,8.88,0,0,0,0,0,F,60+
130535,120.72,94.71,25,25.52,29.06,22.04,8.49,5,0,0,0,2,F,30-39
130536,65.81,36.38,18,15.64,10.28,8.3,11.63,0,3,0,0,0,F,20-29
130540,24.66,16.19,4,16.48,0,4.69,0,0,0,0,0,3.49,M,50-59
130541,46.33,39.64,7,25.98,13.44,0,0,0,0,0,0,0,M,50-59
130544,53.77,30.84,11,40.33,0,8.95,0,0,0,0,0,4.49,F,50-59
130545,105.38,113.2,18,26.54,10.98,0,25.28,19.98,0,0,0,0,F,40-49
130546,25.37,40.42,2,0,0,0,25.37,0,0,0,0,0,F,20-29
130548,76.53,60.7,19,5,5.08,11.09,31.49,0,0,0,0,10.28,F,50-59
130550,161.46,100.1,39,39.49,3.49,47.37,65.6,0,0,0,0,0,F,30-39
130551,36.83,22.7,13,13.99,-0.1,11.86,0,0,0,0,6.77,0,F,60+
130552,96.31,68.49,17,19.99,8.28,25.43,0,0,0,0,0,2,M,20-29
130553,127.4,99.81,27,58.08,22.76,0.97,25,0,0,7.99,0,3.29,F,20-29
130555,31.29,25.62,10,1,0,3.29,18.15,0,0,0,0,2,F,30-39
130556,46.81,15.47,8,0,7.78,2.22,26.33,3.49,0,0,0,6.99,M,60+
130559,68.38,44.07,21,8.82,19.26,17.34,20.35,0,0,0,0,2.29,F,60+
130561,200.97,141.1,48,81.97,60.41,32.91,0,7.47,0,0,0,5.98,F,30-39
130563,7.03,7.3,1,0,0,0,7.03,0,0,0,0,0,F,20-29
130566,99.19,65.06,25,26.62,18.47,16.87,15.17,8.17,0,13.89,0,0,F,50-59
130569,9.12,9.35,2,0,0,5.16,0,0,0,0,0,0,M,40-49
130571,175.3,145.12,37,68.14,34.73,0.91,55.52,8.57,0,0,0,0,F,30-39
130574,16.97,16.16,9,0,2.59,2.87,0,4.27,5.6,0,0,1.64,F,50-59
130575,110.31,82.15,31,75.28,17.97,5.45,0,0,0,2.99,0,0,M,50-59
130576,38.85,29.65,12,2.77,8.96,13.29,0,0,3.7,0,0,0,F,60+
130578,91.64,40.02,11,9.99,0,24.45,32.93,0,14.99,0,0,2.29,F,40-49
130582,35.82,98.07,5,0,0,0,0,0,0,0,0,0,M,50-59
130583,152.53,115.93,34,77.38,24.52,29.47,0,3.49,0,0,0,3.49,F,50-59
130585,39.05,17.52,8,5,0,5.99,27.74,0,0,0,0,0,F,20-29
130586,25,37.21,7,0,0,0,25,0,0,0,0,0,F,30-39
130588,111.94,87,31,45.51,11.57,5.09,0,0,24.6,0,0,4.99,F,50-59
130589,98.96,51.57,24,11.91,9.27,10.81,25.15,6.67,0,9.98,0,4.99,F,60+
130592,26.5,20.98,8,0.99,4.67,10.54,0,0,0,0,0,0,F,50-59
130593,89.2,59.62,18,26.55,6.24,23.53,20.8,7.78,0,0,0,0,M,40-49
130594,46.97,29.44,11,0,9.24,11.41,14.54,0,0,0,0,2.29,F,Under 19
130597,74.98,56.34,22,23.26,3.29,20.15,23.54,4.29,0,0,0,0,F,20-29
130598,101.11,65.34,22,18.1,0,48.63,0,8.49,0,0,0,3.29,M,40-49
130599,154.9,127.48,36,25.52,30.3,23.36,46.35,12.36,3,0,0,5.58,F,30-39
130600,20.98,15.77,8,3.98,2.59,7.92,6.49,0,0,0,0,0,F,40-49
130601,104.72,71.21,22,25.65,0,3.26,40.45,0,0,0,0,9.48,F,30-39
130603,9.05,10.85,3,3.38,0,0,5.67,0,0,0,0,0,F,60+
130604,34.18,29.36,16,17.76,5.69,0,0,0,0,0,0,0,M,30-39
130605,47.13,54.25,11,22.07,0,1.16,0,0,0,11.48,0,5.29,F,30-39
130606,24.55,18.9,6,15.86,8.38,0,0,0,0,0,0,0,F,40-49
130608,36.58,26.34,18,0,16.44,3.72,0,10,0,0,0,5.98,F,40-49
130610,197.41,141.49,47,58.61,55.08,57.1,9.49,0,11,0,0,5.49,F,30-39
130613,44.42,25.56,10,1.1,6.78,12.48,16.19,0,0,0,7.87,0,F,50-59
130616,32.44,19.67,8,11.38,0,9.98,8.79,0,0,0,0,2.29,M,20-29
130619,16.73,12.27,10,1.99,5.98,0,0,0,0,0,0,0,M,30-39
130622,15.87,13.94,5,3.99,11.78,0,0,0,0,0,0,0,F,60+
130625,4.38,2.2,2,0,0,0,0,0,0,0,4.38,0,F,50-59
130628,79.86,49.26,34,18.93,20.34,28.34,0,0,0,2.79,0,0,F,40-49
130629,20.27,15.58,6,0,11.96,0,0,0,0,0,0,2,M,20-29
130630,60.63,42.48,9,4.99,16.05,0,0,0,20,0,0,4.99,M,20-29
130631,69.15,42.59,11,22.99,7.99,0,27.98,3.87,6,0,0,0,F,40-49
130632,143.7,91.91,37,65.24,12.28,19.12,11.18,8.59,0,7.99,0,6.18,F,50-59
130640,36.3,26.99,19,13.64,18.46,0,0,0,0,0,0,0,F,30-39
130644,33.35,16.78,6,0,0,15.72,8.64,0,0,0,0,2,F,40-49
130646,67.25,34.41,15,3.99,8.29,18.39,0,12.99,7,0,0,3.29,F,20-29
130648,57.58,40.69,16,34.91,6.19,9.12,0,0,0,0,0,0,F,50-59
130650,22.99,3.61,3,0,0,0,0,0,16,0,0,0,M,50-59
130651,104.19,80.32,27,15.19,14.56,21.27,31.52,0,0,0,0,9.28,F,60+
130652,62.1,35.54,5,0,0,17.98,16.14,0,0,0,27.98,0,M,40-49
130653,54.74,46.78,19,8.28,27.81,4.31,0,0,0,0,0,7.98,F,40-49
130655,22.89,21.06,1,22.89,0,0,0,0,0,0,0,0,M,30-39
130659,31.51,40.12,4,0,0,0,21.51,0,0,0,0,0,F,20-29
130660,54.13,44.87,16,15.17,20.36,0,0,10,0,0,0,4,F,30-39
130666,24.69,26.08,7,7.37,0,3.49,9.34,0,0,0,0,4.49,F,20-29
130667,30.9,18.48,6,5.69,0,2.29,0,0,0,0,0,8.48,F,20-29
130669,235.22,141.55,47,56.77,13.26,30.5,90.01,11.48,0,0,0,0,F,50-59
130672,50.05,28.95,9,0,0,9.37,26.3,0,0,0,0,4.58,M,40-49
130674,8.54,8.2,6,0,6.48,1.64,0,0,0,0,0,0,F,60+
130676,53.44,42.45,10,0,8.98,14.63,8.56,0,0,0,0,2.99,F,50-59
130677,27.42,15.34,9,0,0,17.03,0,0,5.4,0,0,0,F,50-59
130679,29.04,21.58,11,4.69,4.99,17.35,0,0,0,0,0,0,F,40-49
130681,34.3,23.88,8,0,5.29,7.55,6,7.47,0,0,0,0,M,50-59
130683,18.18,7.89,5,0,3.89,0,0,4.99,0,0,0,8.98,F,40-49
130684,201.05,142.96,59,87.01,30.85,49.82,17.94,5,0,0,0,8.99,F,40-49
130687,33,22.91,16,3,3,22.55,0,0,0,0,0,3.49,F,60+
130688,60.32,47.76,17,4.99,2.99,12.95,12.88,0,4.12,0,0,5.58,F,30-39
130692,33.81,34.9,10,5.98,0,0,13.49,0,5.54,8.49,0,0,F,50-59
130693,43.63,27.33,13,20.48,0,15.57,0,0,0,7.58,0,0,F,Under 19
130694,16.79,10.31,5,4.49,0,0,0,0,0,10.98,0,0,M,30-39
130695,23.55,13.89,5,12.67,0,0,0,8.59,0,0,0,2.29,F,50-59
130697,12.28,9.29,2,2.79,0,0,0,0,0,0,0,0,F,60+
130698,48.03,32.29,13,29.58,14.64,3.71,0,0,0,0,0,0,F,20-29
130701,13.47,8.9,5,0,8.18,0,0,0,4.99,0,0,0,M,50-59
130703,10.08,5.89,5,2.49,0,7.48,0,0,0,0,0,0,F,20-29
130707,5.99,4.31,1,5.99,0,0,0,0,0,0,0,0,F,20-29
130708,96.77,72,33,39.99,8.75,13.96,0,8.49,0,0,0,4.99,F,50-59
130709,30.96,20.91,9,22.97,0,7.99,0,0,0,0,0,0,F,50-59
130710,18.44,8.97,4,13.95,0,0,0,0,0,0,0,4.49,M,Under 19
130713,39.4,14.72,9,2.19,0,0,0,0,0,0,27.94,0,F,20-29
130720,36.42,22.81,8,17.15,0,9.99,3.99,0,0,5.29,0,0,F,30-39
130721,42.72,30.94,7,21.46,2.59,5.69,12.98,0,0,0,0,0,F,50-59
130722,18.04,12.22,8,11.65,5.29,0,0,0,0,0,0,0,F,50-59
130723,18.25,15.75,8,3.49,10.18,4.26,0,0,0,0,0,0,F,30-39
130726,56.8,40.94,17,33.99,0,0,0,20.99,0,0,0,0,F,20-29
130727,50.84,25.51,16,0,0,33.87,0,7.98,0,0,0,8.99,F,50-59
130728,4.8,5.81,5,0,0,0,0,0,4.49,0,0,0,F,50-59
130732,44.85,30.36,8,0,0,0,0,33.36,0,11.49,0,0,F,60+
130733,51.43,33.08,16,13,5.78,0,0,0,10.44,0,0,0,F,50-59
130735,5.93,7.1,3,0,0,0,0,0,0,0,0,4.29,F,60+
130736,14.2,9.11,5,4.74,0,3.98,0,3.49,0,0,0,0,F,20-29
130739,10.24,10.38,2,1.49,0,0,8.75,0,0,0,0,0,F,20-29
130741,80.03,40.05,22,0,0,0,0,0,0,0,80.03,0,F,40-49
130742,169.03,127.22,33,54.37,13.08,23.05,25,0,5,30.97,0,0,F,50-59
130743,55.84,35.08,18,32.15,0,0,0,8.49,0,0,0,4.99,M,60+
130744,2.92,2.09,2,0,0,2.92,0,0,0,0,0,0,M,40-49
130748,146.41,94.39,40,51.52,2.59,11.06,0,12.06,26.37,1.78,0,2.99,F,30-39
130749,19.27,4.8,1,0,0,0,19.27,0,0,0,0,0,M,40-49
130751,44.84,24.26,10,8.48,6.29,21.12,0,0,3.96,0,0,4.99,F,50-59
130752,22.76,13.01,10,0,7.28,8.18,3.99,0,0,0,0,2.99,F,60+
130753,46.91,43.93,10,0,0,5,0,0,7,0,0,0,F,40-49
130755,56.3,42.47,27,28.43,19.92,4,0,0,0,0,0,0,F,60+
130756,8.89,12.67,5,2,0,4.79,0,0,0,0,0,0,F,60+
130763,25.29,19.51,6,19.29,0,0,6,0,0,0,0,0,F,60+
130764,8.3,8.07,4,2.99,4.99,0,0,0,0,0,0,0,F,50-59
130765,15.24,9.71,5,0,0,15.24,0,0,0,0,0,0,F,Under 19
130768,114.44,107.52,22,0,23.77,10.36,36,0,44,0,0,0,F,50-59
130769,63.97,52.13,16,4.89,0,20.08,12,27,0,0,0,0,F,60+
130772,26.56,20.95,9,0,11.27,7.68,7.61,0,0,0,0,0,F,20-29
130774,28.68,15.39,11,8.27,7.99,3.18,3.99,0,0,0,0,4.99,F,Under 19
130776,37.04,20.54,7,3.94,0,3.99,16.64,2.49,0,0,0,2.99,F,50-59
130777,26.36,17.93,11,5.19,0,21.17,0,0,0,0,0,0,F,20-29
130780,23.1,18.8,10,11.45,6.99,1.34,0,3,0,0,0,0,F,50-59
130782,28.22,22.07,11,4.49,14.07,9.34,0,0,0,0,0,0,M,50-59
130783,95.67,65.5,19,8.15,11.48,19.25,37.5,2.99,0,0,0,0,M,30-39
130785,15.48,10.68,2,0,0,5.99,0,0,0,0,0,0,M,40-49
130787,109.71,91.68,31,8.99,18.87,32.96,18.5,8.28,0,14.97,0,0,F,40-49
130791,35,13.85,9,0,0,0,25,0,0,0,0,0,F,40-49
130793,54.76,40.88,24,20.86,0,26.91,0,6.99,0,0,0,0,F,60+
130799,57.91,45.59,17,4.29,0,22.26,13.9,12.97,0,0,0,4.49,F,30-39
130800,32.57,16.47,7,6.49,0,11.43,13.99,0,0,0,0,0,M,20-29
130802,26.93,13.16,4,0,0,0,0,0,0,0,0,0,F,60+
130805,27.23,11.71,8,4.99,0,8.47,0,0,6,5.48,0,2.29,F,40-49
130806,50.94,29.91,11,9.52,13.18,1.98,0,0,0,4.99,0,3.29,F,50-59
130807,77.21,59.6,12,14.98,11.58,0,0,9.38,12.8,0,0,0,F,60+
130808,80.17,57.43,22,3.98,9.98,23.15,13.16,6.67,7.31,0,0,2.29,F,20-29
130810,21.9,14.43,13,5,7.69,3.99,5,0,0,0,0,0,F,50-59
130813,16.48,7.97,7,0,3.39,0.79,5.99,0,0,0,0,0,F,50-59
130814,41.8,15.63,9,0,0,4.99,0,0,10.18,0,0,12.97,M,40-49
130815,21.63,13.05,5,7,0,1.14,0,0,6.5,0,0,6.99,F,40-49
130816,42.21,37.88,16,1.79,13.48,15,0,0,0,0,0,8.28,F,20-29
130817,32.9,20.85,16,14.28,0,5.66,12.12,0,0,0,0,0,F,40-49
130819,34.22,18.68,11,11.77,0,7.28,10.46,4.29,0,0,0,0,M,Under 19
130821,118.86,83.68,37,30.98,19.11,4.11,18.64,0,7.51,5.29,0,2.29,F,50-59
130823,21.27,15.08,3,8.99,0,0,0,4.29,0,0,0,0,F,20-29
130826,50.42,35.01,12,26.25,3.79,0,0,0,6.99,10.78,0,0,F,60+
130827,21.57,16.71,7,12.48,6.48,0,0,0,0,0,0,2.29,F,60+
130828,18.42,10.49,7,1.27,5.47,3.37,0,0,0,0,0,5.99,F,30-39
130829,23.46,11.74,17,14.18,0,0,0,0,0,0,0,0,F,60+
130832,143.12,96.05,41,54.95,29.63,22.71,0,13.29,3,0,0,5.98,M,60+
130834,23.16,12.14,4,3.18,0,0,0,6.99,0,0,0,0,F,30-39
130835,139.43,139.72,23,32.11,6.49,0,35.82,11.98,26.88,0,0,0,F,30-39
130837,99.83,76.08,13,35.37,0,0,0,0,27.52,0,0,11.98,F,40-49
130838,57.71,34.07,9,30.76,0,0,18.98,0,0,0,0,3.99,M,20-29
130839,55.85,31.16,12,17.1,7.38,0,22.88,0,0,0,0,0,F,20-29
130840,82.92,56.66,29,32.9,13.77,11.57,0,0,4.05,0,0,10.28,F,30-39
130845,18.71,18.69,6,0,0,0,0,0,0,0,0,6,F,60+
130846,82.67,65.49,22,4.98,30.48,25.11,11.01,0,0,0,0,6.99,F,40-49
130849,25.91,12.4,8,2.99,9.33,0,0,0,0,0,0,5.99,M,30-39
130851,22.46,15.2,4,5.99,0,0,0,10.98,0,0,0,0,F,30-39
130854,17.26,6.87,4,0,0,3.99,0,0,0,0,0,5.28,F,60+
130858,262.12,165.98,59,67.4,29.03,27.15,44.48,36.14,0,4.39,0,5.99,M,50-59
130859,37.43,20.78,2,0,0,0,21.44,0,0,15.99,0,0,M,30-39
130861,56.66,34.86,16,2.99,19.46,6.95,24.7,0,0,0,0,2,M,40-49
130863,167.88,118.99,32,90.68,10.98,34.6,21.44,0,0,3.79,0,6.29,F,50-59
130864,10.49,4.44,3,3.49,0,0,0,0,0,0,0,0,F,40-49
130865,16.38,8.74,4,0,0,4.7,0,3.69,0,0,0,0,F,40-49
130866,62.89,37.1,16,7.68,0,13.79,0,9.79,0,11.98,0,2.99,F,Under 19
130867,32.34,20.31,7,4.39,0,2.49,0,0,0,16.47,0,0,M,30-39
130869,131.12,78.03,27,8.98,2,34.35,12.98,11.96,8.99,0,0,9.48,F,50-59
130870,295.21,194.81,54,74.73,19.26,34.85,13.98,11.28,24.96,98.44,0,7.28,F,30-39
130871,40.41,24.23,10,7.98,5.49,2.66,0,6.48,2.81,0,0,0,M,40-49
130872,19.23,15.28,3,4,8.99,0,0,0,0,0,0,0,F,50-59
130874,41.38,28.94,11,3.49,8,29.89,0,0,0,0,0,0,F,60+
130875,180.22,131.09,35,71.44,11.48,31.33,0,47.41,0,12,0,0,F,30-39
130879,61.94,33.72,7,8.79,0,9.99,0,0,0,0,0,0,F,30-39
130881,18.36,10.35,9,9.01,0,9.24,0,0,0,0,0,0,F,50-59
130883,53.29,39.6,19,30.66,0,8.38,5.75,0,7.86,0,0,0,F,40-49
130886,42.42,28.44,11,25.66,0,3.99,6.25,0,0,0,0,0,F,60+
130887,31.81,22.57,11,2,0,27.52,0,0,0,0,0,2.29,F,40-49
130888,69.19,59.33,20,42.55,2.39,7.75,0,6,0,0,0,0,F,40-49
130889,14.17,9.84,5,0.89,0,0,0,4.29,0,0,0,2,F,30-39
130891,52.18,37.84,21,9.38,0,10.42,-0.33,7.38,0,0,0,0,F,30-39
130894,90.11,79.66,16,24.77,18.98,21.11,4.49,0,0,0,0,20.76,F,30-39
130895,57.45,39.34,10,13.97,0,10.85,0,0,5,0,0,0,F,40-49
130896,7.78,5.07,2,4.49,0,0,0,0,0,0,0,3.29,F,40-49
130899,2.29,0.6,1,0,0,0,0,0,0,0,0,2.29,F,40-49
130900,50.8,38.62,14,35.45,10.78,0,0,0,3.6,0,0,0,F,50-59
130905,26.61,15.3,6,0,0,0,0,0,0,0,0,7.49,M,50-59
130906,26.36,18.46,7,3.99,0,0,7.92,14.45,0,0,0,0,M,30-39
130907,17.21,12.96,9,1.49,7.99,1.92,0,3.49,0,0,0,0,F,30-39
130910,31.39,21.78,19,16.05,12.76,1.98,0,0,0,0,0,0,F,50-59
130911,33.24,22.23,14,24.5,0,0,0,5.49,0,0,0,0,F,20-29
130913,33.74,19.07,6,2.59,0,3.69,0,0,0,0,0,0,F,Under 19
130914,27.52,24.28,8,0,4.99,0.97,0,0,17.25,0,0,3.99,F,Under 19
130916,141.7,107.29,32,28.27,21.16,35.29,30.38,10,0,0,0,8.98,F,60+
130918,14.99,0.01,1,0,0,0,0,0,0,0,0,0,F,30-39
130919,24.61,18.63,12,4,11.47,2.11,0,0,0,0,0,2.29,F,40-49
130924,35.86,17.09,5,2.89,17.98,5.99,0,0,9,0,0,0,F,30-39
130925,41.19,39.17,13,10.97,0,0,22.62,2.49,0,0,0,2.29,M,Under 19
130926,29.64,4.43,8,0,5.49,0,0,0,23.84,0,0,0,M,30-39
130929,167.19,114.36,39,45.45,21.97,29.4,0,0,0,22.96,0,9.16,F,30-39
130934,67.62,49.03,17,18.44,23.97,0,24.96,0,0,0,0,0,F,40-49
130936,15.91,14.33,5,3.49,4.67,0,0,0,7.43,0,0,0,F,30-39
130937,23.28,6.38,2,1.29,0,0,0,0,0,0,0,0,F,30-39
130938,53.04,50.33,21,8.99,12.07,7.76,5.97,0,0,0,0,5.28,F,30-39
130941,132.3,80.95,28,27.92,0,0,55.99,16.49,8.99,0,0,3.29,F,50-59
130942,89.7,54.36,21,14.74,15.37,5.3,12.75,0,0,0,0,0,F,50-59
130944,137.7,88.43,35,57.49,7.98,71.61,0,0,0,0,0,0,F,20-29
130946,6.01,6.82,3,4.69,0,0,0,0,0,0,0,0,F,20-29
130947,25.16,17.05,8,9.58,4.99,2.29,0,0,0,0,0,0,F,40-49
130948,69.17,54.65,29,16.76,26.75,0,18.89,0,0,0,0,0,F,60+
130949,15.67,8.55,3,0,2.69,0,9.99,0,0,0,0,2.99,F,40-49
130954,57.92,50.03,18,34.24,16.67,6.38,0,0,0,0,0,0,F,30-39
130955,17.38,12.73,2,17.38,0,0,0,0,0,0,0,0,M,20-29
130958,29.32,22.47,6,1.78,0,7.99,6.07,0,0,13.48,0,0,M,40-49
130959,61.13,25.4,9,0,0,7.77,25.94,0,4,0,0,2.99,F,30-39
130961,31.32,22.53,14,21.51,5.49,0,0,0,0,0,0,4,F,40-49
130966,21,3.77,5,0,2,0,0,0,13,0,0,2,F,60+
130968,48.26,28.78,4,6.79,0,0,0,0,0,0,0,0,M,40-49
130971,128.06,83.87,41,31.95,18.85,41.07,0,22.48,0,0,0,4,F,50-59
130974,185.32,171.09,38,39.94,39.07,14.01,24.61,7.69,37.3,0,0,6.58,F,60+
130975,25,26.53,7,0,0,0,18.5,0,0,0,0,0,F,60+
130978,13.75,17.19,7,0.99,0,0,0,0,5.2,0,0,0,F,20-29
130979,96.8,49.19,24,25.97,2.69,6.42,31.05,0,9.98,0,0,8.97,F,50-59
130980,19.65,11.54,8,10.66,0,0,0,0,0,4,0,0,F,20-29
130981,93.38,69.49,20,17.85,31.92,11.26,27.26,0,0,0,0,4.99,M,60+
130984,68.83,43.2,14,14.46,5.49,0,38.95,0,9.82,0,0,0,F,30-39
130988,13.02,8.59,7,3.49,3.39,5.83,0,0,0,0,0,0,F,50-59
130989,25.86,17.12,7,5,0,11.03,8.87,0,0,0,0,0,F,50-59
130991,16.27,8.35,6,3.17,3.79,0,0,0,0,0,0,4.99,M,50-59
130993,173.47,125.93,49,54.9,20.16,48.23,9.22,4,0,13.48,0,4,F,20-29
130995,72.5,59.56,11,20.25,11.68,4.49,24.1,0,0,0,0,2.99,F,50-59
130996,4.99,7.23,1,0,0,4.99,0,0,0,0,0,0,F,50-59
130997,41.14,16.35,16,4.76,2.49,11.58,0,0,0,0,0,21.99,F,60+
130998,19.24,11.53,5,3.99,0,15.25,0,0,0,0,0,0,F,60+
130999,24.72,16.02,7,11.68,0,2.76,0,4.79,0,0,0,0,F,30-39
131000,21.85,8.17,9,0,3.89,0,0,0,0,0,8.66,8.98,F,60+
131001,67.31,51.75,31,56.96,6.97,0,0,0,0,0,0,0,F,50-59
131002,24.91,13.54,4,0,0,18.42,0,0,0,0,0,0,F,50-59
131003,56.19,33.9,29,10.55,7.47,16.83,7.98,0,10.76,0,0,2,F,60+
131005,33.23,23.78,11,0,0,22.51,0,3.99,0,0,0,3.49,F,60+
131007,59,45.62,9,2.3,5.98,6.02,36.11,8.49,0,0,0,0,M,50-59
131008,48.83,30.08,18,30.23,2.69,11.72,0,3.87,0,0,0,0,F,60+
131009,120.18,66.26,28,32,7.37,15.04,0,42.94,14.34,0,0,0,F,50-59
131011,19.27,8.06,4,0,0,10.28,0,5.99,0,0,0,3,F,20-29
131013,17.09,14.5,10,3.99,7.49,0,0,0,0,0,0,2.99,M,60+
131015,7.78,2.8,3,4.78,0,0,0,0,0,0,0,3,F,30-39
131016,68.61,58.79,24,20.44,18.66,25.5,0,3.39,0,0,0,0,M,60+
131017,35.77,15.4,3,4.99,0,0,26.09,0,0,4.69,0,0,F,30-39
131018,26.74,13.3,10,2.49,0,0,0,0,0,0,0,0,F,30-39
131019,52.01,39.93,19,10.67,11.23,10.13,10.99,0,0,0,0,5,M,50-59
131026,44.65,28.87,10,5.88,0,10.48,17.98,0,0,0,0,3,M,50-59
131027,13.94,12.08,11,5,7.98,0,0,0,0,0,0,0,F,30-39
131028,24.12,16.52,13,12.05,5.98,0,0,0,0,0,0,0,F,50-59
131030,86.97,58.23,11,26.43,0,6.13,34.99,6.49,0,0,0,0,F,30-39
131032,104.12,77.61,9,62.36,0,4.99,0,0,0,0,0,8.27,F,50-59
131033,63.54,40.95,10,3.49,0,39.08,0,0,0,5.99,0,0,F,40-49
131038,74.98,51.29,25,14.13,24.01,15.88,16.64,0,0,0,0,4,F,60+
131039,30.76,17.06,11,16.27,7.08,0,0,0,0,0,0,6.98,F,60+
131040,219.27,148.32,51,64.26,33.31,21.66,34.01,0,20.6,12.98,0,7.99,F,Under 19
131042,138,104.84,27,43.41,0,38.39,39.99,0,0,0,0,2.99,F,50-59
131043,11.99,0.01,1,0,0,0,0,0,0,0,0,0,F,40-49
131044,18.96,8.67,3,0,0,1.98,0,0,0,0,0,0,M,50-59
131045,51.85,32.79,16,17.56,0,2.9,0,27.87,0,0,0,3,F,40-49
131046,17.98,2.12,2,0,0,0,0,0,5.99,0,0,0,M,60+
131048,36.93,22.68,11,4.79,9.18,6.67,0,8.99,0,0,0,6.98,F,60+
131049,58.39,51.27,16,17.86,10.49,13.47,10.59,0,2.99,0,0,2.99,F,20-29
131051,120.28,97.35,14,20.65,6.69,0,61,0,0,0,0,0,F,40-49
131052,63.5,42.19,21,13.16,5.68,6.5,6.29,6.49,0,0,25.15,0,F,30-39
131053,30.85,12.83,8,5.61,0,5.48,6.49,0,0,0,0,10.28,F,60+
131057,85.4,83.48,16,5.99,6.78,16.45,41.49,4.87,0,0,0,3.49,F,50-59
131059,74.38,48.99,26,14.79,14.86,6.49,0,9,0,0,0,2.99,F,30-39
131060,78.06,55.22,14,28.51,0,25.41,0,5.99,3.04,0,0,0,F,50-59
131061,34.06,21.56,6,0,14.87,2.71,6.99,0,0,0,0,0,F,50-59
131064,42.41,27.54,11,0,12.37,20.45,0,0,0,0,0,4.99,M,30-39
131065,21.99,16.5,5,14.68,0,0,0,5.99,0,0,0,0,F,40-49
131067,7,0.02,2,0,0,0,0,0,7,0,0,0,F,50-59
131069,18.96,12.22,7,4.76,4.99,9.05,0,0,0,0,0,0,F,40-49
131076,50.12,40.56,13,0,4.99,36.03,0,5.79,0,0,0,2.99,F,20-29
131077,28.54,24.48,11,8.69,4.49,7.16,0,0,5.95,0,0,0,F,60+
131078,158.43,86.19,33,36.5,6.48,17.26,24.36,7.47,24.99,0,0,0,F,40-49
131080,110.79,64.05,14,50,7.44,0,25.07,7,14.99,0,0,5.98,F,30-39
131081,36.77,32.89,11,0,7.48,21.38,0,0,0,0,0,0,F,30-39
131083,85.89,66.84,24,32.96,10.17,7.96,33.84,0,0,0,0,0,M,20-29
131084,31.13,10.58,7,2.99,0,0,8.99,0,0,0,0,9.98,F,50-59
131085,47.13,34.5,15,20.97,0,1.85,13.99,0,6,0,0,3,F,40-49
131089,35.47,27.95,9,22.75,7.24,1.87,0,0,0,0,0,2.29,F,30-39
131091,52.81,34.64,13,14.23,5.99,6.74,13.98,0,0,0,0,3,F,30-39
131093,28.13,14.06,11,2.57,8.68,0,5.49,0,7.75,0,0,3,F,50-59
131094,16.44,11.8,12,15.96,0,0,0,0,0,0,0,0,F,20-29
131097,14.41,12.44,1,0,0,14.41,0,0,0,0,0,0,F,30-39
131098,9.87,4.62,5,2.68,0,0,0,0,0,0,0,0,F,30-39
131100,8.97,5.7,3,8.97,0,0,0,0,0,0,0,0,F,20-29
131101,15.97,10.92,3,3.99,0,0,0,0,0,0,0,0,F,50-59
131103,90.02,68.94,24,18.57,16.47,4.18,0,0,21,3.99,0,7.78,F,20-29
131104,9.84,5.31,7,6.07,0,2.51,0,0,0,0,0,0,F,20-29
131108,31.49,22.12,6,2.59,0,7.34,16.19,0,5.37,0,0,0,F,40-49
131109,104.94,38,10,4.99,0,0,79.99,0,0,0,0,19.96,F,20-29
131111,14,14.51,2,0,0,0,10,0,0,0,0,0,M,60+
131115,15.99,9.22,8,0,6.38,5.99,0,0,0,0,0,2.99,M,50-59
131123,96.91,68.84,21,17.98,11.38,29.68,23.47,0,0,0,0,3,F,60+
131129,19.98,11.63,3,0,0,0,0,0,0,0,0,0,F,60+
131131,48.65,37.59,14,11.69,4.99,10.67,5,12.99,0,0,0,0,F,20-29
