TILL_RECEIPT_NUMBER,sales,cost,quantity,CU_GENDER,CU_AGE_RANGE,CUSTOMER_TYPE,beef,fruit,vegetables,frozenfood,deli,poultry,salad,health,beauty,hotfood,horticulture
85086,34.49,27.08,9,F,60+,CUSTOMER,-1.42,0,0,0,0,13.29,0,0,0,0,0
85087,27.99,34.61,8,F,60+,CUSTOMER,6.05,0,0,0,0,0,0,0,0,0,0
85090,17.43,7.46,5,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85097,32.34,24.71,11,F,40-49,CUSTOMER,0,0,0,0,6.99,0,0,0,0,0,0
85103,55.79,52.08,17,F,20-29,CUSTOMER,0,0,11.71,0,0,12.45,0,0,0,0,0
85104,-8.01,-7.42,3,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85105,8.63,12.39,3,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85107,12,11.88,8,M,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85112,5.99,4.75,1,F,Under 19,CUSTOMER,0,0,0,0,0,0,0,5.99,0,0,0
85113,97.53,84.59,16,M,60+,CUSTOMER,12.49,0,0,0,9.98,29.99,0,0,0,0,0
85114,53.33,54.46,11,F,50-59,CUSTOMER,0,0,0,11.47,4.99,0,0,0,0,4,0
85115,30.66,46.5,9,M,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,4,0
85116,20.79,16.32,7,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85117,6.64,8.56,4,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85119,9.27,6.14,2,M,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85121,58.41,49.92,20,F,20-29,CUSTOMER,12.14,5.31,6.79,0,0,0,0,0,0,0,0
85123,14.99,0.01,1,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85127,0,-1.02,2,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85128,31.25,22,7,M,40-49,CUSTOMER,0,0,0,6.49,0,0,0,0,8.98,0,0
85133,6.6,5.2,4,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85137,19.38,12.23,3,F,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85138,17.98,7.49,2,F,Under 19,CUSTOMER,0,0,0,0,0,0,17.98,0,0,0,0
85140,48.81,34.28,11,F,30-39,CUSTOMER,0,0,0,9.49,0,0,0,0,0,0,0
85143,22.75,11.14,6,F,60+,CUSTOMER,0,5.99,0,0,7.99,0,0,0,0,0,0
85148,7.98,6.7,2,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85152,14.7,8.43,5,F,60+,CUSTOMER,0,0,0,0,0,0,1.34,0,0,0,0
85156,12.97,2.49,3,M,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85157,8.89,3.12,3,F,60+,CUSTOMER,0,0,5.69,0,0,0,3.2,0,0,0,0
85159,22.77,12.09,4,M,40-49,CUSTOMER,0,0,0,3.99,0,0,8.79,0,0,0,0
85160,24.77,11.5,7,F,30-39,CUSTOMER,0,0,0,0,0,0,14.99,0,0,0,0
85166,51,35.67,22,F,Under 19,CUSTOMER,0,8.64,6.85,0,0,0,0,0,0,0,0
85169,60.92,51.85,21,M,20-29,CUSTOMER,-6.59,0,0,9,0,25.15,0,0,0,0,0
85171,16.14,10.51,5,M,30-39,CUSTOMER,0,4.99,2.29,0,0,0,0,0,0,0,0
85173,4.55,3.73,2,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85175,3.32,4.28,4,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85178,22.74,16.15,6,F,50-59,CUSTOMER,0,0,4.79,0,0,0,0,0,0,0,0
85179,12.77,4.94,6,F,50-59,CUSTOMER,0,5.5,0,0,0,0,0,20.98,-16,0,0
85180,26.99,0.01,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85181,196.55,145.69,54,F,40-49,CUSTOMER,0,22.2,5.6,0,7.99,10.63,0,9.49,-10.01,0,0
85182,35.87,22.02,11,F,50-59,CUSTOMER,-7.03,0,0,0,0,32.03,0,0,0,0,0
85185,75.75,52.8,20,F,50-59,CUSTOMER,0,0,7.48,0,0,0,0,0,0,0,0
85186,35,29.88,13,F,60+,CUSTOMER,-2.38,0,0,0,0,0,0,0,0,0,0
85188,28.94,17.64,9,M,60+,CUSTOMER,0,0,0.79,0,7.99,0,0,0,0,0,0
85199,18.55,11.54,5,F,60+,CUSTOMER,0,0,0,7.74,0,0,0,0,0,0,0
85200,14.47,10.09,3,F,40-49,CUSTOMER,0,14.47,0,0,0,0,0,0,0,0,0
85201,6.26,3.28,3,F,60+,CUSTOMER,0,0,6.26,0,0,0,0,0,0,0,0
85202,17.26,24.78,3,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85205,114.17,116.65,43,F,40-49,CUSTOMER,0,8.98,13.62,0,0,0,2.48,0,0,0,0
85206,23.86,21.43,3,M,30-39,CUSTOMER,0,0,0,12.99,0,0,0,0,0,0,0
85210,46.35,14.03,11,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,6.19,0
85212,37.99,47.43,13,M,20-29,CUSTOMER,4.99,0,4.99,5.49,0,0,0,0,0,0,0
85213,33.66,18.58,6,M,60+,CUSTOMER,0,2.99,2,0,7.99,0,0,5.49,0,0,0
85215,26.83,18.53,7,M,50-59,CUSTOMER,0,6.58,0,0,7.99,0,0,0,0,0,0
85216,34.95,33.12,5,F,60+,CUSTOMER,0,0,0,0,0,0,0,7.99,0,0,0
85217,11.99,4.89,1,M,60+,CUSTOMER,0,0,0,0,0,0,11.99,0,0,0,0
85218,87.74,73.03,12,M,40-49,CUSTOMER,0,4.99,17.97,0,0,0,0,0,0,0,0
85220,4.99,3.2,2,F,Under 19,CUSTOMER,0,0,0,0,4.99,0,0,0,0,0,0
85227,0.31,3.54,6,M,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85229,0,0,2,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85232,0,0,1,M,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85236,123.31,94.42,32,F,40-49,CUSTOMER,0,2.21,2.68,7.98,0,0,4.58,0,0,0,0
85241,18.69,21.3,3,F,30-39,CUSTOMER,21.8,0,0,0,0,0,0,0,0,0,0
85246,14.93,9.34,7,F,60+,CUSTOMER,0,0,2.98,0,0,0,0,0,0,0,0
85251,31.59,14.45,12,F,40-49,CUSTOMER,0,4.4,0,0,0,0,0,0,0,0,0
85253,25.24,19.66,11,F,50-59,CUSTOMER,0,8,0,0,0,0,0,3.99,0,0,0
85254,31.81,21.26,10,F,60+,CUSTOMER,0,0,0,5.49,0,0,0,0,0,0,0
85255,26.94,21.29,8,M,30-39,CUSTOMER,0,2.68,0,3.99,0,0,0,0,0,0,0
85257,17.44,95.85,5,F,60+,CUSTOMER,0,0,0,0,0,0,0,5.97,0,0,0
85263,43.19,36.19,12,M,50-59,CUSTOMER,0,0,1.49,17.18,0,6.26,0,0,0,0,0
85264,82.67,51.15,24,F,30-39,CUSTOMER,0,4.99,0,3.98,0,0,0,7.98,0.99,0,0
85266,45.5,27.65,9,F,60+,CUSTOMER,0,4.87,2.49,0,0,0,0,0,0,0,0
85268,14.53,1.87,8,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85269,27.27,5.97,5,M,50-59,CUSTOMER,0,0,0,0,0,0,3,0,0,16.29,0
85270,5.11,4.57,4,M,Under 19,CUSTOMER,0,0,0,0,0,0,3.7,0,0,0,0
85273,49.59,33.19,15,F,60+,CUSTOMER,0,11.67,1.19,0,0,0,0,0,0,16,0
85276,0,0,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85277,4.47,11.46,2,M,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85278,13.23,2.87,3,F,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85280,12.96,4.06,4,M,20-29,CUSTOMER,0,0,3.69,0,0,0,0,0,0,0,0
85289,13.53,14.11,7,F,60+,CUSTOMER,0,0,0,0,0,7.5,0,0,0,0,0
85293,14.43,6.47,5,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85296,30.61,25.63,4,F,30-39,CUSTOMER,0,0,0,0,0,0,21.62,8.99,0,0,0
85297,15.72,12.14,9,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85298,12.48,8.32,2,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,5.49,0,0
85300,5.29,0.01,1,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85302,19.45,12.39,9,F,30-39,CUSTOMER,0,0,0,0,0,0,12.97,0,0,0,0
85304,3.31,2.12,3,M,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85307,41.65,15.66,17,F,60+,CUSTOMER,0,0,5.99,0,7,0,0,0,0,0,5.49
85308,17.32,13.89,5,F,60+,CUSTOMER,3.32,0,0,0,10,0,0,0,0,0,0
85310,22.92,14.5,6,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0.49,0,0
85311,34.03,21.71,10,F,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85312,73.91,59.83,24,F,60+,CUSTOMER,-0.46,2.99,2.35,5.99,0,6.01,9.33,2.59,-2,0,0
85314,12.83,9.14,3,F,60+,CUSTOMER,0,2.35,0,0,0,0,0,0,10.48,0,0
85324,0,0,1,M,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85325,8.99,6.05,1,F,20-29,CUSTOMER,0,0,0,0,8.99,0,0,0,0,0,0
85336,37.38,31.03,6,F,30-39,CUSTOMER,7.03,0,3.99,0,0,0,0,0,0,0,0
85340,10.97,8.33,3,F,20-29,CUSTOMER,0,4.99,0,0,0,0,0,0,0,0,0
85341,56.35,51.77,17,F,20-29,CUSTOMER,0,17.45,0.79,0,0,12,0,0,0,0,0
85343,6.97,4.77,3,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85344,11.74,7.07,5,M,30-39,CUSTOMER,0,0,6.18,0,0,0,0,0,0,0,0
85347,20.29,13.04,11,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85350,34.68,26.91,10,F,30-39,CUSTOMER,0,0,0,8.49,0,0,0,0,0,0,0
85352,13.81,7.84,6,F,30-39,CUSTOMER,0,0,1.86,0,0,0,0,0,0,0,0
85359,47.76,29.61,14,F,60+,CUSTOMER,17.9,2.57,0,0,0,0,2.44,0,0,0,0
85374,166.98,61.86,16,F,40-49,CUSTOMER,82.18,3,0,0,0,10.72,0,0,0,0,0
85379,112.4,67.72,29,F,60+,CUSTOMER,20.17,6.24,25.45,0,0,10.33,0,0,4.99,0,0
85381,18.99,8.37,2,F,50-59,CUSTOMER,0,0,0,0,0,0,13,0,0,0,0
85383,0,0,1,F,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85389,0,0,11,M,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85391,0,0,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85393,0,0,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85400,4,2.82,1,F,40-49,CUSTOMER,0,0,4,0,0,0,0,0,0,0,0
85401,9.99,7.07,1,F,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85403,49.8,26,1,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,49.8
85404,36.99,18.25,1,M,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,36.99
85407,138.9,111.75,35,F,30-39,CUSTOMER,0,7.98,8.12,13.95,0,13.89,0,0,0,0,0
85411,13.42,10.32,10,M,60+,CUSTOMER,0,0,4,0,0,0,0,0,0,0,0
85412,0,0,1,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85415,11.09,7.57,4,F,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,8.29,0,0
85416,47.82,29.2,9,F,60+,CUSTOMER,0,12.47,12.36,0,0,0,0,0,0,16,6.99
85417,30.28,22.51,9,F,20-29,CUSTOMER,9.92,0,2.4,0,0,0,9.4,0,0,0,0
85419,2.99,1,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85420,12.31,11.96,12,F,60+,CUSTOMER,0,0.99,2,0,0,0,0,0,0,0,0
85433,12.99,78.65,1,F,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85436,21.27,15.71,3,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85438,67.35,35.25,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,67.35
85440,4.48,1.71,2,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85441,29.96,19.42,5,M,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85442,16.99,9.55,1,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85447,43.07,30.49,15,F,50-59,CUSTOMER,0,0,10.67,0,0,0,0,0,0,0,0
85451,24.97,11.76,9,F,60+,CUSTOMER,0,0.84,9.67,0,0,0,0,0,0,0,0
85452,69.62,50.71,15,F,50-59,CUSTOMER,0,0,1.79,5.99,0,0,9.32,0,0,0,0
85465,81,0.02,3,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85466,8.29,7.92,4,F,60+,CUSTOMER,0,0,2.98,0,0,0,0,0,0,0,0
85467,54.88,39.04,7,F,60+,CUSTOMER,0,0,0,0,0,0,6.9,0,0,0,0
85468,90.94,61.53,23,F,60+,CUSTOMER,0,18.34,9.48,0,0,0,0,0,0,0,0
85470,63.64,45.49,6,F,60+,CUSTOMER,0,2.59,0,0,0,0,0,0,0,0,55
85471,20.76,13.58,6,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85475,56.31,42.59,8,F,40-49,CUSTOMER,0,0,0,0,0,0,11.14,0,0,8,0
85480,2.8,1.37,8,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85481,64.76,43.12,18,F,40-49,CUSTOMER,0,2.79,7.48,0,0,17.4,0,0,0,0,0
85485,28.76,30.31,6,F,40-49,CUSTOMER,0,7.99,0,0,0,0,0,0,0,0,0
85487,168.87,1070.03,1,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85493,12.46,17.82,6,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85494,20.95,10.76,6,F,50-59,CUSTOMER,0,0,3,0,0,0,0,0,0,0,0
85498,12.83,8.91,6,F,Under 19,CUSTOMER,0,0,0,3.97,0,0,0,0,0,0,11.07
85499,12,10.27,3,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85501,74.38,51.12,11,M,40-49,CUSTOMER,0,0,0,0,0,31.29,0,0,0,0,0
85502,21.46,28.21,12,M,30-39,CUSTOMER,0,5.08,0,0,4.49,0,0,0,0,0,0
85514,12.11,20.49,3,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85515,30.2,27.75,14,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85519,26.99,0.01,1,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85520,121.9,45.32,7,M,Under 19,CUSTOMER,0,0,5.98,0,0,0,0,0,0,0,73.98
85521,53.19,33.06,13,M,60+,CUSTOMER,0,4.63,0,0,0,0,15.94,0,0,0,0
85526,17.99,11.39,1,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85527,13.05,9.88,2,F,30-39,CUSTOMER,9.76,0,3.29,0,0,0,0,0,0,0,0
85541,25,16.24,1,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,25
85544,40.85,16.4,4,F,40-49,CUSTOMER,0,0,0,0,0,0,27.99,0,0,0,0
85549,11.69,7.98,3,M,60+,CUSTOMER,0,3.69,0,0,0,0,0,0,0,0,0
85554,0,0,1,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85555,0,0,2,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85557,0,0,1,M,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85561,4.63,4.89,4,F,50-59,CUSTOMER,0,0,0.93,0,0,0,0,0,0,0,0
85563,43,12.02,8,M,50-59,CUSTOMER,0,8.07,0,0,0,0,0,0,0,0,0
85564,0,0,1,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85570,77.14,70.16,17,F,40-49,CUSTOMER,0,0,1.69,0,0,0,0,0,0,0,0
85571,0,0,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85572,-16.99,-11.95,1,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85580,14.97,5.97,5,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85584,24.36,19.74,6,F,30-39,CUSTOMER,0,0,0,0,9.98,0,0,0,0,0,0
85586,15.62,10.2,6,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85587,23.06,26.87,10,F,50-59,CUSTOMER,0,0,0,0,0,0,9.48,0,0,0,0
85590,33.91,19.85,13,M,60+,CUSTOMER,0,0,9.47,0,0,0,0,0,0,0,0
85592,14.52,1.56,3,F,60+,CUSTOMER,0,2.53,0,0,0,0,0,0,0,0,0
85594,90.86,66.61,22,M,40-49,CUSTOMER,0,0,1.49,0,0,10.55,0,0,0,0,0
85595,67.81,47.08,29,M,50-59,CUSTOMER,0,5.39,0,0,0,0,0,0,0,0,0
85598,34.59,42.22,8,F,60+,CUSTOMER,0,5.19,0,8.59,0,0,0,0,0,0,0
85607,48.69,30.25,3,M,30-39,CUSTOMER,29.71,0,3.99,0,0,0,0,0,0,0,0
85608,40.36,21.89,5,M,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85617,19.98,0.02,2,F,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85619,-34.9,-20.9,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85620,0,0,1,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85621,17.42,12.59,2,M,60+,CUSTOMER,8.43,0,0,0,0,0,0,0,0,0,0
85622,33.04,18.47,7,F,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85623,14.95,10,1,F,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85631,49.26,28.51,5,F,50-59,CUSTOMER,0,0,0,0,0,0,0,5.29,0,0,9.99
85633,44,25.5,2,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,55
85635,0.99,-1.64,2,F,60+,CUSTOMER,0,0,0,0,0,0,0,4.99,-4,0,0
85636,14.96,9.63,2,F,50-59,CUSTOMER,0,0,0,0,5.99,0,0,0,0,0,0
85639,0,0,1,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85640,10.28,4.64,2,M,60+,CUSTOMER,0,0,0,0,7.99,0,0,0,0,0,0
85641,19.99,0.01,1,M,20-29,CUSTOMER,0,0,0,0,0,0,0,0,19.99,0,0
85642,3.47,2.12,1,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85643,60.11,48.45,8,F,50-59,CUSTOMER,0,1.78,12.04,0,0,0,0,0,0,0,0
85644,33.92,18.05,5,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85645,7.96,1.96,4,M,30-39,CUSTOMER,0,0,0,1.98,0,0,0,0,0,0,0
85656,179.37,122.68,55,M,40-49,CUSTOMER,8.99,0,0,0,10.98,0,0,38.8,3.38,0,0
85657,24.26,16.86,4,M,50-59,CUSTOMER,0,0,3,0,0,0,0,0,0,0,0
85660,17.31,9.18,10,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85663,77.48,43.34,21,F,40-49,CUSTOMER,0,7.48,12.75,0,0,0,0,0,0,0,0
85666,9.28,5.2,7,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85667,-7.33,-9,1,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85669,39.61,19.97,11,F,30-39,CUSTOMER,17.98,0,0,0,10.99,0,0,0,0,0,0
85674,35.98,18.56,15,F,30-39,CUSTOMER,23.93,0,3,3.99,0,0,0,0,0,0,0
85682,24.05,16.08,8,F,50-59,CUSTOMER,0,0,2.98,0,0,0,0,0,0,0,0
85690,40,31.2,2,F,60+,CUSTOMER,40,0,0,0,0,0,0,0,0,0,0
85696,16.99,9.55,1,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85701,25.78,11.72,5,M,40-49,CUSTOMER,0,0,0,0,8.92,0,0,0,0,0,0
85708,20.67,8.58,3,M,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85718,31.68,28.76,11,F,30-39,CUSTOMER,0,7.22,0,0,0,0,0,0,0,0,0
85719,7.14,2.3,4,M,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85725,2.99,1.93,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,2.99
85726,43.7,30.33,13,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85728,68.81,65.83,28,F,60+,CUSTOMER,0,14.2,4.71,0,0,0,0,0,0,0,0
85729,23.61,18.5,5,F,50-59,CUSTOMER,0,0,0,0,0,0,0,6.98,0,0,0
85732,9.89,5.93,4,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85733,-4.99,-3.12,1,M,50-59,CUSTOMER,0,0,0,0,0,0,0,-4.99,0,0,0
85734,4.99,3.12,1,M,50-59,CUSTOMER,0,0,0,0,0,0,0,4.99,0,0,0
85735,9.99,2.56,2,M,30-39,CUSTOMER,0,0,5.99,0,0,0,0,0,0,4,0
85736,32.59,21.99,9,F,40-49,CUSTOMER,0,0,0,3.49,0,0,0,0,0,0,0
85740,11.36,8.86,6,F,30-39,CUSTOMER,0,0,0,3.99,0,0,0,0,0,0,0
85743,6.01,4.55,3,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85744,23.95,12.95,5,F,50-59,CUSTOMER,0,5.99,0,0,0,0,0,0,0,0,0
85745,4.49,0.84,1,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85749,16.47,9.67,3,F,30-39,CUSTOMER,0,0,0,5.99,0,0,0,0,0,0,0
85756,21.58,13.15,6,M,50-59,CUSTOMER,0,1.58,7.22,0,0,0,0,0,0,0,0
85757,29.45,27.5,8,F,60+,CUSTOMER,0,6.12,0,0,0,0,0,0,0,0,0
85761,19.96,11.66,5,M,50-59,CUSTOMER,0,0,0,8.99,0,0,0,0,0,0,0
85763,35.39,23.02,5,F,20-29,CUSTOMER,24.42,0,3.98,0,0,0,0,0,0,0,0
85769,13.44,5.9,4,F,20-29,CUSTOMER,0,0,0.26,0,0,0,0,0,0,3,0
85770,64.67,84.48,8,M,50-59,CUSTOMER,33.71,0,0,14.98,0,0,0,0,0,0,0
85773,68.9,42.4,13,F,50-59,CUSTOMER,0,0,0,0,26.47,0,0,0,0,0,0
85774,38.54,25.47,13,M,50-59,CUSTOMER,0,9.68,-1.61,0,3.99,0,8.6,0,0,0,0
85777,41.88,28.28,16,F,40-49,CUSTOMER,0,15.38,1.5,0,0,0,0,0,0,0,0
85781,4.98,3.48,4,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85792,12.99,0.01,2,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85793,6.88,1.53,3,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85794,18.27,9.73,3,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85795,28.78,21.6,6,M,30-39,CUSTOMER,0,0,0,0,0,0,0,11.79,0,0,0
85797,6.84,23.31,2,F,20-29,CUSTOMER,0,6.84,0,0,0,0,0,0,0,0,0
85798,38.4,17.01,11,M,50-59,CUSTOMER,0,7.98,0,0,6.39,0,0,3.99,-4,0,0
85799,10.79,6.15,3,F,60+,CUSTOMER,0,0.81,0,0,0,0,0,0,0,0,9.98
85800,65.81,64.77,22,F,60+,CUSTOMER,0,8.23,13.7,0,0,4.62,0,0,0,0,6.88
85804,35.71,25.17,14,F,50-59,CUSTOMER,0,3,6.79,0,0,0,0,0,0,0,0
85813,3.32,4.28,4,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85815,7.1,2.97,2,M,60+,CUSTOMER,0,0,5.99,0,0,0,0,0,0,0,0
85817,35.75,27.57,7,F,50-59,CUSTOMER,6.86,0,0,3.49,0,0,6.83,0,0,0,0
85820,56.61,40.61,8,F,40-49,CUSTOMER,35.77,0,0,4.69,4.98,0,0,0,0,0,0
85822,15.41,8.9,13,F,60+,CUSTOMER,0,0,0,0,3.99,0,0,0,0,0,0
85823,35.16,20.75,6,F,60+,CUSTOMER,0,0,11.97,0,0,0,0,0,0,0,0
85828,10.6,7.39,4,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85829,25.97,18.75,5,F,60+,CUSTOMER,0,4.29,0,0,0,0,5,0,0,0,0
85835,16.48,1.26,3,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85839,34.94,0.89,6,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85841,11.85,2.97,4,F,50-59,CUSTOMER,0,0,0,0,0,0,0,1.59,2.99,0,0
85843,1.7,1.24,3,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85847,31.07,19.63,5,M,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85848,12.97,3.14,4,F,20-29,CUSTOMER,0,0,0,0,0,0,7.09,0,0,0,0
85849,6.16,3.41,2,F,60+,CUSTOMER,0,2.17,3.99,0,0,0,0,0,0,0,0
85850,58.4,38.71,17,F,60+,CUSTOMER,0,0,0,21.57,0,12.17,0,0,0,0,0
85851,9.43,5.28,3,F,20-29,CUSTOMER,0,0,0,0,0,0,4.44,0,0,0,0
85852,35.27,29.85,4,M,50-59,CUSTOMER,0,0,0,0,0,0,0,4.39,0,0,0
85853,7.98,1.31,2,M,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85860,38.2,25.5,8,F,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85861,21.5,17.02,8,F,40-49,CUSTOMER,0,0,1.98,0,0,0,0,0,0,0,0
85863,45.99,29.21,7,F,40-49,CUSTOMER,0,3.99,2.91,0,0,0,9.1,0,0,0,0
85864,40.24,25.43,13,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85866,50.94,30.57,18,F,50-59,CUSTOMER,0,0,2.19,0,0,0,0,0,0,0,0
85868,10.52,0.89,3,M,60+,CUSTOMER,0,1.6,0,0,0,0,0,0,0,8.92,0
85878,7.49,5.51,1,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85883,21.04,14.83,7,F,60+,CUSTOMER,0,0.76,0,0,0,0,0,0,0,0,0
85885,25.77,13.61,11,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
85887,54.9,58.8,12,F,60+,CUSTOMER,0,10.55,6.91,0,0,0,0,0,0,12.75,0
85889,22.46,11.68,7,M,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
